Vendor,Vendor SKU,Link,Price,Shape,Carat Weight,Color Grade,Cut Grade,Clarity Grade,Grading Lab,Origin
Charles & Colvard,647723,https://www.charlesandcolvard.com/rectangular-cushion-rose-cut-moissanite-gemstone-101217-zz-zzz-zz-rc-m-0130,405.3,elongated cushion,1.3,GH,Rose Cut,,,Lab Grown
Charles & Colvard,569203,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0005,17.5,Round,0.05,DEF,Duet Rose,,,Lab Grown
Charles & Colvard,569315,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0005,14.7,Round,0.05,GH,Duet Rose,,,Lab Grown
Charles & Colvard,569204,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0010,30.1,Round,0.1,DEF,Duet Rose,,,Lab Grown
Charles & Colvard,569316,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0010,23.8,Round,0.1,GH,Duet Rose,,,Lab Grown
Charles & Colvard,569205,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0015,50.4,Round,0.15,DEF,Duet Rose,,,Lab Grown
Charles & Colvard,569317,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0015,42,Round,0.15,GH,Duet Rose,,,Lab Grown
Charles & Colvard,569206,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0022,72.8,Round,0.22,DEF,Duet Rose,,,Lab Grown
Charles & Colvard,569318,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0022,60.9,Round,0.22,GH,Duet Rose,,,Lab Grown
Charles & Colvard,569207,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0032,115.5,Round,0.32,DEF,Duet Rose,,,Lab Grown
Charles & Colvard,569319,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0032,96.6,Round,0.32,GH,Duet Rose,,,Lab Grown
Charles & Colvard,569208,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0044,161,Round,0.44,DEF,Duet Rose,,,Lab Grown
Charles & Colvard,569320,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0044,132.3,Round,0.44,GH,Duet Rose,,,Lab Grown
Charles & Colvard,569209,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0058,219.1,Round,0.58,DEF,Duet Rose,,,Lab Grown
Charles & Colvard,569321,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0058,181.3,Round,0.58,GH,Duet Rose,,,Lab Grown
Charles & Colvard,569210,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0076,291.9,Round,0.76,DEF,Duet Rose,,,Lab Grown
Charles & Colvard,569322,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0076,241.5,Round,0.76,GH,Duet Rose,,,Lab Grown
Charles & Colvard,569211,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0096,371,Round,0.96,DEF,Duet Rose,,,Lab Grown
Charles & Colvard,569323,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0096,302.4,Round,0.96,GH,Duet Rose,,,Lab Grown
Charles & Colvard,569212,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0120,483,Round,1.2,DEF,Duet Rose,,,Lab Grown
Charles & Colvard,569324,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0120,399,Round,1.2,GH,Duet Rose,,,Lab Grown
Charles & Colvard,569213,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0148,646.1,Round,1.48,DEF,Duet Rose,,,Lab Grown
Charles & Colvard,569325,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0148,538.3,Round,1.48,GH,Duet Rose,,,Lab Grown
Charles & Colvard,569214,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0180,849.1,Round,1.8,DEF,Duet Rose,,,Lab Grown
Charles & Colvard,569326,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0180,701.4,Round,1.8,GH,Duet Rose,,,Lab Grown
Charles & Colvard,569215,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0215,1017.8,Round,2.15,DEF,Duet Rose,,,Lab Grown
Charles & Colvard,569327,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0215,840.7,Round,2.15,GH,Duet Rose,,,Lab Grown
Charles & Colvard,569216,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0256,1203.3,Round,2.56,DEF,Duet Rose,,,Lab Grown
Charles & Colvard,569328,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0256,998.2,Round,2.56,GH,Duet Rose,,,Lab Grown
Charles & Colvard,569218,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0351,1635.2,Round,3.51,DEF,Duet Rose,,,Lab Grown
Charles & Colvard,569330,https://www.charlesandcolvard.com/round-duet-rose-cut-moissanite-gemstone-101218-zz-zzz-zz-rd-m-0351,1351.7,Round,3.51,GH,Duet Rose,,,Lab Grown
Charles & Colvard,673336,https://www.charlesandcolvard.com/elongated-cushion-moissanite-forever-one-gemstone-101334-zz-zzz-zz-cu-m-0334,1435.7,elongated cushion,3.34,DEF,Brilliant,,,Lab Grown
Charles & Colvard,673337,https://www.charlesandcolvard.com/elongated-cushion-moissanite-forever-one-gemstone-101334-zz-zzz-zz-cu-m-0334,1240.4,elongated cushion,3.34,GH,Brilliant,,,Lab Grown
Charles & Colvard,675845,https://www.charlesandcolvard.com/trapezoid-moissanite-forever-one-gemstone-101335-zz-zzz-zz-tz-m-0050,190.4,trapezoid,0.5,DEF,Brilliant,,,Lab Grown
Charles & Colvard,675846,https://www.charlesandcolvard.com/trapezoid-moissanite-forever-one-gemstone-101335-zz-zzz-zz-tz-m-0050,154.7,trapezoid,0.5,GH,Brilliant,,,Lab Grown
Charles & Colvard,675863,https://www.charlesandcolvard.com/trapezoid-moissanite-forever-one-gemstone-101336-zz-zzz-zz-tz-m-0050,188.3,trapezoid,0.5,DEF,Step,,,Lab Grown
Charles & Colvard,675864,https://www.charlesandcolvard.com/trapezoid-moissanite-forever-one-gemstone-101336-zz-zzz-zz-tz-m-0050,158.2,trapezoid,0.5,GH,Step,,,Lab Grown
Charles & Colvard,675872,https://www.charlesandcolvard.com/trapezoid-moissanite-forever-one-gemstone-101336-zz-zzz-zz-tz-m-0106,394.8,trapezoid,1.06,DEF,Step,,,Lab Grown
Charles & Colvard,675873,https://www.charlesandcolvard.com/trapezoid-moissanite-forever-one-gemstone-101336-zz-zzz-zz-tz-m-0106,332.5,trapezoid,1.06,GH,Step,,,Lab Grown
Charles & Colvard,531729,https://www.charlesandcolvard.com/step-cut-baguette-moissanite-forever-one-gemstone-100440-zz-zzz-zz-zz-m-0012,37.8,baguette,0.12,DEF,Step,,,Lab Grown
Charles & Colvard,531733,https://www.charlesandcolvard.com/step-cut-baguette-moissanite-forever-one-gemstone-100440-zz-zzz-zz-zz-m-0012,30.8,baguette,0.12,GH,Step,,,Lab Grown
Charles & Colvard,531712,https://www.charlesandcolvard.com/step-cut-baguette-moissanite-forever-one-gemstone-100440-zz-zzz-zz-zz-m-0023,112,baguette,0.23,DEF,Step,,,Lab Grown
Charles & Colvard,531716,https://www.charlesandcolvard.com/step-cut-baguette-moissanite-forever-one-gemstone-100440-zz-zzz-zz-zz-m-0023,93.8,baguette,0.23,GH,Step,,,Lab Grown
Charles & Colvard,673282,https://www.charlesandcolvard.com/step-cut-baguette-moissanite-forever-one-gemstone-100440-zz-zzz-zz-zz-m-0063,244.3,baguette,0.63,DEF,Step,,,Lab Grown
Charles & Colvard,673283,https://www.charlesandcolvard.com/step-cut-baguette-moissanite-forever-one-gemstone-100440-zz-zzz-zz-zz-m-0063,200.2,baguette,0.63,GH,Step,,,Lab Grown
Charles & Colvard,673291,https://www.charlesandcolvard.com/step-cut-baguette-moissanite-forever-one-gemstone-100440-zz-zzz-zz-zz-m-0130,564.9,baguette,1.3,DEF,Step,,,Lab Grown
Charles & Colvard,673292,https://www.charlesandcolvard.com/step-cut-baguette-moissanite-forever-one-gemstone-100440-zz-zzz-zz-zz-m-0130,489.3,baguette,1.3,GH,Step,,,Lab Grown
Charles & Colvard,648619,https://www.charlesandcolvard.com/step-cut-baguette-moissanite-forever-one-gemstone-100440-zz-zzz-zz-zz-m-0005,14.7,baguette,0.05,F_OR_BETTER,Step,,,Lab Grown
Charles & Colvard,531699,https://www.charlesandcolvard.com/forever-one-0-18ctw-tapered-step-cut-baguette-near-colorless-moissanite-gemstone-529496-100441-zz-zzz-zz-zz-m-0017,62.3,tapered baguette,0.17,GH,Step,,,Lab Grown
Charles & Colvard,675836,https://www.charlesandcolvard.com/tapered-step-cut-baguette-moissanite-forever-one-gemstone-100441-zz-zzz-zz-zz-m-0029,112,tapered baguette,0.29,DEF,Step,,,Lab Grown
Charles & Colvard,675837,https://www.charlesandcolvard.com/tapered-step-cut-baguette-moissanite-forever-one-gemstone-100441-zz-zzz-zz-zz-m-0029,97.3,tapered baguette,0.29,GH,Step,,,Lab Grown
Charles & Colvard,462329,https://www.charlesandcolvard.com/forever-one-2-10ctw-oval-colorless-moissanite-gemstone-462397-100181-zz-zzz-zz-ov-m-0210,901.6,Oval,2.1,DEF,Brilliant,,,Lab Grown
Charles & Colvard,462399,https://www.charlesandcolvard.com/forever-one-2-10ctw-oval-colorless-moissanite-gemstone-462397-100181-zz-zzz-zz-ov-m-0210,687.4,Oval,2.1,GH,Brilliant,,,Lab Grown
Charles & Colvard,462326,https://www.charlesandcolvard.com/forever-one-0-50ctw-oval-colorless-moissanite-gemstone-462330-100181-zz-zzz-zz-ov-m-0050,160.3,Oval,0.5,DEF,Brilliant,,,Lab Grown
Charles & Colvard,462396,https://www.charlesandcolvard.com/forever-one-0-50ctw-oval-colorless-moissanite-gemstone-462330-100181-zz-zzz-zz-ov-m-0050,130.9,Oval,0.5,GH,Brilliant,,,Lab Grown
Charles & Colvard,462324,https://www.charlesandcolvard.com/forever-one-0-10ctw-oval-colorless-moissanite-gemstone-100181-zz-zzz-zz-ov-m-0010,28.7,Oval,0.1,DEF,Brilliant,,,Lab Grown
Charles & Colvard,462394,https://www.charlesandcolvard.com/forever-one-0-10ctw-oval-colorless-moissanite-gemstone-100181-zz-zzz-zz-ov-m-0010,23.1,Oval,0.1,GH,Brilliant,,,Lab Grown
Charles & Colvard,462325,https://www.charlesandcolvard.com/forever-one-0-26ctw-oval-colorless-moissanite-gemstone-100181-zz-zzz-zz-ov-m-0026,72.8,Oval,0.26,DEF,Brilliant,,,Lab Grown
Charles & Colvard,462395,https://www.charlesandcolvard.com/forever-one-0-26ctw-oval-colorless-moissanite-gemstone-100181-zz-zzz-zz-ov-m-0026,59.5,Oval,0.26,GH,Brilliant,,,Lab Grown
Charles & Colvard,462331,https://www.charlesandcolvard.com/forever-one-4-2ctw-oval-colorless-moissanite-gemstone-100181-zz-zzz-zz-ov-m-0420,1796.9,Oval,4.2,DEF,Brilliant,,,Lab Grown
Charles & Colvard,462401,https://www.charlesandcolvard.com/forever-one-4-2ctw-oval-colorless-moissanite-gemstone-100181-zz-zzz-zz-ov-m-0420,1453.9,Oval,4.2,GH,Brilliant,,,Lab Grown
Charles & Colvard,462402,https://www.charlesandcolvard.com/forever-one-4-33ctw-oval-moissanite-gemstone-100181-zz-zzz-zz-ov-m-0580,2514.4,Oval,5.8,DEF,Brilliant,,,Lab Grown
Charles & Colvard,535375,https://www.charlesandcolvard.com/forever-one-0-06ctw-round-colorless-moissanite-gemstone-100178-zz-zzz-zz-rd-m-0006,20.3,Round,0.06,F_OR_BETTER,Brilliant,,,Lab Grown
Charles & Colvard,535376,https://www.charlesandcolvard.com/forever-one-0-10ctw-round-colorless-moissanite-gemstone-100178-zz-zzz-zz-rd-m-0010,34.3,Round,0.1,F_OR_BETTER,Brilliant,,,Lab Grown
Charles & Colvard,518273,https://www.charlesandcolvard.com/forever-one-4-93ctw-emerald-colorless-moissanite-gemstone-100381-zz-zzz-zz-em-m-0493,2114.7,Emerald,4.93,DEF,Step,,,Lab Grown
Charles & Colvard,518321,https://www.charlesandcolvard.com/forever-one-4-93ctw-emerald-colorless-moissanite-gemstone-100381-zz-zzz-zz-em-m-0493,1850.1,Emerald,4.93,GH,Step,,,Lab Grown
